#247
#17743
# what-if time: 170.0434639453888
# cost_requests: 2940384	cache_hits: 2920875
data;

set QUERIES :=  1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;

param a :=
set combi[652]:= 197 26;
set combi[653]:= 197 44;
set combi[654]:= 197 191;
set combi[655]:= 197 69;
set combi[656]:= 197 108;
set combi[657]:= 197 206;
set combi[658]:= 197 177;
set combi[659]:= 197 85;
set combi[660]:= 197 157;
set combi[661]:= 197 101;
set combi[662]:= 197 2;
set combi[663]:= 197 209;
set combi[664]:= 197 159;
set combi[665]:= 197 219;
set combi[666]:= 197 126;
set combi[667]:= 197 174;
set combi[668]:= 197 141;
set combi[669]:= 197 217;
set combi[670]:= 197 82;
set combi[671]:= 197 127;
set combi[672]:= 197 61;
set combi[673]:= 197 87;
set combi[674]:= 197 152;
set combi[675]:= 197 32;
set combi[676]:= 197 194;
set combi[677]:= 197 139;
set combi[678]:= 197 149;
set combi[679]:= 197 84;
set combi[680]:= 197 224;
set combi[681]:= 197 89;
set combi[682]:= 197 122;
set combi[683]:= 197 148;
set combi[684]:= 197 133;
set combi[685]:= 197 10;
set combi[686]:= 197 132;
set combi[687]:= 197 242;
set combi[688]:= 197 135;
set combi[689]:= 197 188;
set combi[690]:= 197 240;
set combi[691]:= 197 110;
set combi[692]:= 197 109;
set combi[693]:= 197 107;
set combi[694]:= 197 17;
set combi[695]:= 197 73;
set combi[696]:= 197 62;
set combi[697]:= 197 228;
set combi[698]:= 197 208;
set combi[699]:= 197 49;
set combi[700]:= 197 175;
set combi[701]:= 197 163;
set combi[702]:= 197 243;
set combi[703]:= 197 102;
set combi[704]:= 197 200;
set combi[705]:= 197 111;
set combi[706]:= 197 232;
set combi[707]:= 197 104;
set combi[708]:= 197 221;
set combi[709]:= 197 173;
set combi[710]:= 197 150;
set combi[711]:= 197 117;
set combi[712]:= 197 147;
set combi[713]:= 197 15;
set combi[714]:= 197 8;
set combi[715]:= 197 103;
set combi[716]:= 197 79;
set combi[717]:= 197 41;
set combi[718]:= 197 164;
set combi[719]:= 197 235;
set combi[720]:= 197 46;
set combi[721]:= 197 158;
set combi[722]:= 197 225;
set combi[723]:= 197 95;
set combi[724]:= 197 218;
set combi[725]:= 197 116;
set combi[726]:= 197 24;
set combi[727]:= 197 31;
set combi[728]:= 197 151;
set combi[729]:= 197 186;
set combi[730]:= 197 170;
set combi[731]:= 197 180;
set combi[732]:= 197 20;
set combi[733]:= 197 192;
set combi[734]:= 197 144;
set combi[735]:= 197 106;
set combi[736]:= 197 161;
set combi[737]:= 197 171;
set combi[738]:= 197 223;
set combi[739]:= 197 237;
set combi[740]:= 197 233;
set combi[741]:= 197 211;
set combi[742]:= 197 40;
set combi[743]:= 197 60;
set combi[744]:= 197 205;
set combi[745]:= 197 96;
set combi[746]:= 197 134;
set combi[747]:= 197 37;
set combi[748]:= 197 36;
set combi[749]:= 172 184;
set combi[750]:= 172 53;
set combi[751]:= 172 115;
set combi[752]:= 172 63;
set combi[753]:= 172 83;
set combi[754]:= 172 97;
set combi[755]:= 172 198;
set combi[756]:= 172 25;
set combi[757]:= 172 125;
set combi[758]:= 172 146;
set combi[759]:= 172 113;
set combi[760]:= 172 5;
set combi[761]:= 172 204;
set combi[762]:= 172 99;
set combi[763]:= 172 169;
set combi[764]:= 172 193;
set combi[765]:= 172 156;
set combi[766]:= 172 118;
set combi[767]:= 172 160;
set combi[768]:= 172 93;
set combi[769]:= 172 9;
set combi[770]:= 172 58;
set combi[771]:= 172 215;
set combi[772]:= 172 100;
set combi[773]:= 172 90;
set combi[774]:= 172 6;
set combi[775]:= 172 187;
set combi[776]:= 172 77;
set combi[777]:= 172 51;
set combi[778]:= 172 189;
set combi[779]:= 172 210;
set combi[780]:= 172 181;
set combi[781]:= 172 22;
set combi[782]:= 172 182;
set combi[783]:= 172 114;
set combi[784]:= 172 56;
set combi[785]:= 172 19;
set combi[786]:= 172 98;
set combi[787]:= 172 30;
set combi[788]:= 172 136;
set combi[789]:= 172 165;
set combi[790]:= 172 229;
set combi[791]:= 172 234;
set combi[792]:= 172 94;
set combi[793]:= 172 92;
set combi[794]:= 172 23;
set combi[795]:= 172 43;
set combi[796]:= 172 176;
set combi[797]:= 172 108;
set combi[798]:= 172 206;
set combi[799]:= 172 85;
set combi[800]:= 172 157;
set combi[801]:= 172 101;
set combi[802]:= 172 126;
set combi[803]:= 172 141;
set combi[804]:= 172 217;
set combi[805]:= 172 82;
set combi[806]:= 172 32;
set combi[807]:= 172 89;
set combi[808]:= 172 122;
set combi[809]:= 172 242;
set combi[810]:= 172 110;
set combi[811]:= 172 73;
set combi[812]:= 172 208;
set combi[813]:= 172 49;
set combi[814]:= 172 163;
set combi[815]:= 172 111;
set combi[816]:= 172 104;
set combi[817]:= 172 117;
set combi[818]:= 172 147;
set combi[819]:= 172 8;
set combi[820]:= 172 41;
set combi[821]:= 172 235;
set combi[822]:= 172 46;
set combi[823]:= 172 158;
set combi[824]:= 172 95;
set combi[825]:= 172 116;
set combi[826]:= 172 20;
set combi[827]:= 172 192;
set combi[828]:= 172 106;
set combi[829]:= 172 161;
set combi[830]:= 172 223;
set combi[831]:= 172 96;
set combi[832]:= 172 134;
set combi[833]:= 172 37;
set combi[834]:= 184 68;
set combi[835]:= 184 53;
set combi[836]:= 184 115;
set combi[837]:= 184 70;
set combi[838]:= 184 162;
set combi[839]:= 184 55;
set combi[840]:= 184 63;
set combi[841]:= 184 213;
set combi[842]:= 184 3;
set combi[843]:= 184 138;
set combi[844]:= 184 83;
set combi[845]:= 184 97;
set combi[846]:= 184 48;
set combi[847]:= 184 45;
set combi[848]:= 184 198;
set combi[849]:= 184 25;
set combi[850]:= 184 125;
set combi[851]:= 184 12;
set combi[852]:= 184 146;
set combi[853]:= 184 39;
set combi[854]:= 184 124;
set combi[855]:= 184 113;
set combi[856]:= 184 34;
set combi[857]:= 184 128;
set combi[858]:= 184 5;
set combi[859]:= 184 204;
set combi[860]:= 184 185;
set combi[861]:= 184 202;
set combi[862]:= 184 76;
set combi[863]:= 184 28;
set combi[864]:= 184 129;
set combi[865]:= 184 99;
set combi[866]:= 184 105;
set combi[867]:= 184 59;
set combi[868]:= 184 13;
set combi[869]:= 184 11;
set combi[870]:= 184 169;
set combi[871]:= 184 245;
set combi[872]:= 184 142;
set combi[873]:= 184 27;
set combi[874]:= 184 226;
set combi[875]:= 184 64;
set combi[876]:= 184 35;
set combi[877]:= 184 193;
set combi[878]:= 184 119;
set combi[879]:= 184 216;
set combi[880]:= 184 156;
set combi[881]:= 184 118;
set combi[882]:= 184 52;
set combi[883]:= 184 4;
set combi[884]:= 184 166;
set combi[885]:= 184 131;
set combi[886]:= 184 80;
set combi[887]:= 184 203;
set combi[888]:= 184 160;
set combi[889]:= 184 54;
set combi[890]:= 184 93;
set combi[891]:= 184 9;
set combi[892]:= 184 137;
set combi[893]:= 184 238;
set combi[894]:= 184 58;
set combi[895]:= 184 145;
set combi[896]:= 184 215;
set combi[897]:= 184 201;
set combi[898]:= 184 91;
set combi[899]:= 184 75;
set combi[900]:= 184 100;
set combi[901]:= 184 90;
set combi[902]:= 184 65;
set combi[903]:= 184 16;
set combi[904]:= 184 6;
set combi[905]:= 184 241;
set combi[906]:= 184 231;
set combi[907]:= 184 42;
set combi[908]:= 184 187;
set combi[909]:= 184 21;
set combi[910]:= 184 77;
set combi[911]:= 184 67;
set combi[912]:= 184 81;
set combi[913]:= 184 140;
set combi[914]:= 184 212;
set combi[915]:= 184 38;
set combi[916]:= 184 51;
set combi[917]:= 184 74;
set combi[918]:= 184 246;
set combi[919]:= 184 50;
set combi[920]:= 184 189;
set combi[921]:= 184 220;
set combi[922]:= 184 207;
set combi[923]:= 184 210;
set combi[924]:= 184 66;
set combi[925]:= 184 71;
set combi[926]:= 184 244;
set combi[927]:= 184 78;
set combi[928]:= 184 29;
set combi[929]:= 184 181;
set combi[930]:= 184 22;
set combi[931]:= 184 47;
set combi[932]:= 184 57;
set combi[933]:= 184 121;
set combi[934]:= 184 1;
set combi[935]:= 184 14;
set combi[936]:= 184 199;
set combi[937]:= 184 155;
set combi[938]:= 184 182;
set combi[939]:= 184 123;
set combi[940]:= 184 195;
set combi[941]:= 184 114;
set combi[942]:= 184 33;
set combi[943]:= 184 230;
set combi[944]:= 184 222;
set combi[945]:= 184 168;
set combi[946]:= 184 56;
set combi[947]:= 184 19;
set combi[948]:= 184 196;
set combi[949]:= 184 183;
set combi[950]:= 184 98;
set combi[951]:= 184 30;
set combi[952]:= 184 18;
set combi[953]:= 184 153;
set combi[954]:= 184 136;
set combi[955]:= 184 190;
set combi[956]:= 184 165;
set combi[957]:= 184 229;
set combi[958]:= 184 234;
set combi[959]:= 184 88;
set combi[960]:= 184 130;
set combi[961]:= 184 94;
set combi[962]:= 184 92;
set combi[963]:= 184 23;
set combi[964]:= 184 43;
set combi[965]:= 184 7;
set combi[966]:= 184 176;
set combi[967]:= 184 239;
set combi[968]:= 184 143;
set combi[969]:= 184 167;
set combi[970]:= 184 112;
set combi[971]:= 184 179;
set combi[972]:= 184 72;
set combi[973]:= 184 86;
set combi[974]:= 184 178;
set combi[975]:= 184 227;
set combi[976]:= 184 236;
set combi[977]:= 184 247;
set combi[978]:= 184 26;
set combi[979]:= 184 44;
set combi[980]:= 184 191;
set combi[981]:= 184 69;
set combi[982]:= 184 108;
set combi[983]:= 184 206;
set combi[984]:= 184 177;
set combi[985]:= 184 85;
set combi[986]:= 184 157;
set combi[987]:= 184 101;
set combi[988]:= 184 2;
set combi[989]:= 184 209;
set combi[990]:= 184 159;
set combi[991]:= 184 219;
set combi[992]:= 184 126;
set combi[993]:= 184 174;
set combi[994]:= 184 141;
set combi[995]:= 184 217;
set combi[996]:= 184 82;
set combi[997]:= 184 127;
set combi[998]:= 184 61;
set combi[999]:= 184 87;
set combi[1000]:= 184 152;
set combi[1001]:= 184 32;
set combi[1002]:= 184 194;
set combi[1003]:= 184 139;
set combi[1004]:= 184 149;
set combi[1005]:= 184 84;
set combi[1006]:= 184 224;
set combi[1007]:= 184 89;
set combi[1008]:= 184 122;
set combi[1009]:= 184 148;
set combi[1010]:= 184 133;
set combi[1011]:= 184 10;
set combi[1012]:= 184 132;
set combi[1013]:= 184 242;
set combi[1014]:= 184 135;
set combi[1015]:= 184 188;
set combi[1016]:= 184 240;
set combi[1017]:= 184 110;
set combi[1018]:= 184 109;
set combi[1019]:= 184 107;
set combi[1020]:= 184 17;
set combi[1021]:= 184 73;
set combi[1022]:= 184 62;
set combi[1023]:= 184 228;
set combi[1024]:= 184 208;
set combi[1025]:= 184 49;
set combi[1026]:= 184 175;
set combi[1027]:= 184 163;
set combi[1028]:= 184 243;
set combi[1029]:= 184 102;
set combi[1030]:= 184 200;
set combi[1031]:= 184 111;
set combi[1032]:= 184 232;
set combi[1033]:= 184 104;
set combi[1034]:= 184 221;
set combi[1035]:= 184 173;
set combi[1036]:= 184 150;
set combi[1037]:= 184 117;
set combi[1038]:= 184 147;
set combi[1039]:= 184 15;
set combi[1040]:= 184 8;
set combi[1041]:= 184 103;
set combi[1042]:= 184 79;
set combi[1043]:= 184 41;
set combi[1044]:= 184 164;
set combi[1045]:= 184 235;
set combi[1046]:= 184 46;
set combi[1047]:= 184 158;
set combi[1048]:= 184 225;
set combi[1049]:= 184 95;
set combi[1050]:= 184 218;
set combi[1051]:= 184 116;
set combi[1052]:= 184 24;
set combi[1053]:= 184 31;
set combi[1054]:= 184 151;
set combi[1055]:= 184 186;
set combi[1056]:= 184 170;
set combi[1057]:= 184 180;
set combi[1058]:= 184 20;
set combi[1059]:= 184 192;
set combi[1060]:= 184 144;
set combi[1061]:= 184 106;
set combi[1062]:= 184 161;
set combi[1063]:= 184 171;
set combi[1064]:= 184 223;
set combi[1065]:= 184 237;
set combi[1066]:= 184 233;
set combi[1067]:= 184 211;
set combi[1068]:= 184 40;
set combi[1069]:= 184 60;
set combi[1070]:= 184 205;
set combi[1071]:= 184 96;
set combi[1072]:= 184 134;
set combi[1073]:= 184 37;
set combi[1074]:= 184 36;
set combi[1075]:= 68 53;
set combi[1076]:= 68 115;
set combi[1077]:= 68 63;
set combi[1078]:= 68 83;
set combi[1079]:= 68 97;
set combi[1080]:= 68 198;
set combi[1081]:= 68 25;
set combi[1082]:= 68 125;
set combi[1083]:= 68 146;
set combi[1084]:= 68 113;
set combi[1085]:= 68 5;
set combi[1086]:= 68 204;
set combi[1087]:= 68 99;
set combi[1088]:= 68 169;
set combi[1089]:= 68 193;
set combi[1090]:= 68 156;
set combi[1091]:= 68 118;
set combi[1092]:= 68 160;
set combi[1093]:= 68 93;
set combi[1094]:= 68 9;
set combi[1095]:= 68 58;
set combi[1096]:= 68 215;
set combi[1097]:= 68 100;
set combi[1098]:= 68 90;
set combi[1099]:= 68 6;
set combi[1100]:= 68 187;
set combi[1101]:= 68 77;
set combi[1102]:= 68 51;
set combi[1103]:= 68 189;
set combi[1104]:= 68 210;
set combi[1105]:= 68 181;
set combi[1106]:= 68 22;
set combi[1107]:= 68 182;
set combi[1108]:= 68 114;
set combi[1109]:= 68 56;
set combi[1110]:= 68 19;
set combi[1111]:= 68 98;
set combi[1112]:= 68 30;
set combi[1113]:= 68 136;
set combi[1114]:= 68 165;
set combi[1115]:= 68 229;
set combi[1116]:= 68 234;
set combi[1117]:= 68 94;
set combi[1118]:= 68 92;
set combi[1119]:= 68 23;
set combi[1120]:= 68 43;
set combi[1121]:= 68 176;
set combi[1122]:= 68 108;
set combi[1123]:= 68 206;
set combi[1124]:= 68 85;
set combi[1125]:= 68 157;
set combi[1126]:= 68 101;
set combi[1127]:= 68 126;
set combi[1128]:= 68 141;
set combi[1129]:= 68 217;
set combi[1130]:= 68 82;
set combi[1131]:= 68 32;
set combi[1132]:= 68 89;
set combi[1133]:= 68 122;
set combi[1134]:= 68 242;
set combi[1135]:= 68 110;
set combi[1136]:= 68 73;
set combi[1137]:= 68 208;
set combi[1138]:= 68 49;
set combi[1139]:= 68 163;
set combi[1140]:= 68 111;
set combi[1141]:= 68 104;
set combi[1142]:= 68 117;
set combi[1143]:= 68 147;
set combi[1144]:= 68 8;
set combi[1145]:= 68 41;
set combi[1146]:= 68 235;
set combi[1147]:= 68 46;
set combi[1148]:= 68 158;
set combi[1149]:= 68 95;
set combi[1150]:= 68 116;
set combi[1151]:= 68 20;
set combi[1152]:= 68 192;
set combi[1153]:= 68 106;
set combi[1154]:= 68 161;
set combi[1155]:= 68 223;
set combi[1156]:= 68 96;
set combi[1157]:= 68 134;
set combi[1158]:= 68 37;
set combi[1159]:= 53 115;
set combi[1160]:= 53 70;
set combi[1161]:= 53 162;
set combi[1162]:= 53 55;
set combi[1163]:= 53 63;
set combi[1164]:= 53 213;
set combi[1165]:= 53 3;
set combi[1166]:= 53 138;
set combi[1167]:= 53 83;
set combi[1168]:= 53 97;
set combi[1169]:= 53 48;
set combi[1170]:= 53 45;
set combi[1171]:= 53 198;
set combi[1172]:= 53 25;
set combi[1173]:= 53 125;
set combi[1174]:= 53 12;
set combi[1175]:= 53 146;
set combi[1176]:= 53 39;
set combi[1177]:= 53 124;
set combi[1178]:= 53 113;
set combi[1179]:= 53 34;
set combi[1180]:= 53 128;
set combi[1181]:= 53 5;
set combi[1182]:= 53 204;
set combi[1183]:= 53 185;
set combi[1184]:= 53 202;
set combi[1185]:= 53 76;
set combi[1186]:= 53 28;
set combi[1187]:= 53 129;
set combi[1188]:= 53 99;
set combi[1189]:= 53 105;
set combi[1190]:= 53 59;
set combi[1191]:= 53 13;
set combi[1192]:= 53 11;
set combi[1193]:= 53 169;
set combi[1194]:= 53 245;
set combi[1195]:= 53 142;
set combi[1196]:= 53 27;
set combi[1197]:= 53 226;
set combi[1198]:= 53 64;
set combi[1199]:= 53 35;
set combi[1200]:= 53 193;
set combi[1201]:= 53 119;
set combi[1202]:= 53 216;
set combi[1203]:= 53 156;
set combi[1204]:= 53 118;
set combi[1205]:= 53 52;
set combi[1206]:= 53 4;
set combi[1207]:= 53 166;
set combi[1208]:= 53 131;
set combi[1209]:= 53 80;
set combi[1210]:= 53 203;
set combi[1211]:= 53 160;
set combi[1212]:= 53 54;
set combi[1213]:= 53 93;
set combi[1214]:= 53 9;
set combi[1215]:= 53 137;
set combi[1216]:= 53 238;
set combi[1217]:= 53 58;
set combi[1218]:= 53 145;
set combi[1219]:= 53 215;
set combi[1220]:= 53 201;
set combi[1221]:= 53 91;
set combi[1222]:= 53 75;
set combi[1223]:= 53 100;
set combi[1224]:= 53 90;
set combi[1225]:= 53 65;
set combi[1226]:= 53 16;
set combi[1227]:= 53 6;
set combi[1228]:= 53 241;
set combi[1229]:= 53 231;
set combi[1230]:= 53 42;
set combi[1231]:= 53 187;
set combi[1232]:= 53 21;
set combi[1233]:= 53 77;
set combi[1234]:= 53 67;
set combi[1235]:= 53 81;
set combi[1236]:= 53 140;
set combi[1237]:= 53 212;
set combi[1238]:= 53 38;
set combi[1239]:= 53 51;
set combi[1240]:= 53 74;
set combi[1241]:= 53 246;
set combi[1242]:= 53 50;
set combi[1243]:= 53 189;
set combi[1244]:= 53 220;
set combi[1245]:= 53 207;
set combi[1246]:= 53 210;
set combi[1247]:= 53 66;
set combi[1248]:= 53 71;
set combi[1249]:= 53 244;
set combi[1250]:= 53 78;
set combi[1251]:= 53 29;
set combi[1252]:= 53 181;
set combi[1253]:= 53 22;
set combi[1254]:= 53 47;
set combi[1255]:= 53 57;
set combi[1256]:= 53 121;
set combi[1257]:= 53 1;
set combi[1258]:= 53 14;
set combi[1259]:= 53 199;
set combi[1260]:= 53 155;
set combi[1261]:= 53 182;
set combi[1262]:= 53 123;
set combi[1263]:= 53 195;
set combi[1264]:= 53 114;
set combi[1265]:= 53 33;
set combi[1266]:= 53 230;
set combi[1267]:= 53 222;
set combi[1268]:= 53 168;
set combi[1269]:= 53 56;
set combi[1270]:= 53 19;
set combi[1271]:= 53 196;
set combi[1272]:= 53 183;
set combi[1273]:= 53 98;
set combi[1274]:= 53 30;
set combi[1275]:= 53 18;
set combi[1276]:= 53 153;
set combi[1277]:= 53 136;
set combi[1278]:= 53 190;
set combi[1279]:= 53 165;
set combi[1280]:= 53 229;
set combi[1281]:= 53 234;
set combi[1282]:= 53 88;
set combi[1283]:= 53 130;
set combi[1284]:= 53 94;
set combi[1285]:= 53 92;
set combi[1286]:= 53 23;
set combi[1287]:= 53 43;
set combi[1288]:= 53 7;
set combi[1289]:= 53 176;
set combi[1290]:= 53 239;
set combi[1291]:= 53 143;
set combi[1292]:= 53 167;
set combi[1293]:= 53 112;
set combi[1294]:= 53 179;
set combi[1295]:= 53 72;
set combi[1296]:= 53 86;
set combi[1297]:= 53 178;
set combi[1298]:= 53 227;
set combi[1299]:= 53 236;
set combi[1300]:= 53 247;
set combi[1301]:= 53 26;
set combi[1302]:= 53 44;
set combi[1303]:= 53 191;
set combi[1304]:= 53 69;
set combi[1305]:= 53 108;
set combi[1306]:= 53 206;
set combi[1307]:= 53 177;
set combi[1308]:= 53 85;
set combi[1309]:= 53 157;
set combi[1310]:= 53 101;
set combi[1311]:= 53 2;
set combi[1312]:= 53 209;
set combi[1313]:= 53 159;
set combi[1314]:= 53 219;
set combi[1315]:= 53 126;
set combi[1316]:= 53 174;
set combi[1317]:= 53 141;
set combi[1318]:= 53 217;
set combi[1319]:= 53 82;
set combi[1320]:= 53 127;
set combi[1321]:= 53 61;
set combi[1322]:= 53 87;
set combi[1323]:= 53 152;
set combi[1324]:= 53 32;
set combi[1325]:= 53 194;
set combi[1326]:= 53 139;
set combi[1327]:= 53 149;
set combi[1328]:= 53 84;
set combi[1329]:= 53 224;
set combi[1330]:= 53 89;
set combi[1331]:= 53 122;
set combi[1332]:= 53 148;
set combi[1333]:= 53 133;
set combi[1334]:= 53 10;
set combi[1335]:= 53 132;
set combi[1336]:= 53 242;
set combi[1337]:= 53 135;
set combi[1338]:= 53 188;
set combi[1339]:= 53 240;
set combi[1340]:= 53 110;
set combi[1341]:= 53 109;
set combi[1342]:= 53 107;
set combi[1343]:= 53 17;
set combi[1344]:= 53 73;
set combi[1345]:= 53 62;
set combi[1346]:= 53 228;
set combi[1347]:= 53 208;
set combi[1348]:= 53 49;
set combi[1349]:= 53 175;
set combi[1350]:= 53 163;
set combi[1351]:= 53 243;
set combi[1352]:= 53 102;
set combi[1353]:= 53 200;
set combi[1354]:= 53 111;
set combi[1355]:= 53 232;
set combi[1356]:= 53 104;
set combi[1357]:= 53 221;
set combi[1358]:= 53 173;
set combi[1359]:= 53 150;
set combi[1360]:= 53 117;
set combi[1361]:= 53 147;
set combi[1362]:= 53 15;
set combi[1363]:= 53 8;
set combi[1364]:= 53 103;
set combi[1365]:= 53 79;
set combi[1366]:= 53 41;
set combi[1367]:= 53 164;
set combi[1368]:= 53 235;
set combi[1369]:= 53 46;
set combi[1370]:= 53 158;
set combi[1371]:= 53 225;
set combi[1372]:= 53 95;
set combi[1373]:= 53 218;
set combi[1374]:= 53 116;
set combi[1375]:= 53 24;
set combi[1376]:= 53 31;
set combi[1377]:= 53 151;
set combi[1378]:= 53 186;
set combi[1379]:= 53 170;
set combi[1380]:= 53 180;
set combi[1381]:= 53 20;
set combi[1382]:= 53 192;
set combi[1383]:= 53 144;
set combi[1384]:= 53 106;
set combi[1385]:= 53 161;
set combi[1386]:= 53 171;
set combi[1387]:= 53 223;
set combi[1388]:= 53 237;
set combi[1389]:= 53 233;
set combi[1390]:= 53 211;
set combi[1391]:= 53 40;
set combi[1392]:= 53 60;
set combi[1393]:= 53 205;
set combi[1394]:= 53 96;
set combi[1395]:= 53 134;
set combi[1396]:= 53 37;
set combi[1397]:= 53 36;
set combi[1398]:= 115 70;
set combi[1399]:= 115 162;
set combi[1400]:= 115 55;
set combi[1401]:= 115 63;
set combi[1402]:= 115 213;
set combi[1403]:= 115 3;
set combi[1404]:= 115 138;
set combi[1405]:= 115 83;
set combi[1406]:= 115 97;
set combi[1407]:= 115 48;
set combi[1408]:= 115 45;
set combi[1409]:= 115 198;
set combi[1410]:= 115 25;
set combi[1411]:= 115 125;
set combi[1412]:= 115 12;
set combi[1413]:= 115 146;
set combi[1414]:= 115 39;
set combi[1415]:= 115 124;
set combi[1416]:= 115 113;
set combi[1417]:= 115 34;
set combi[1418]:= 115 128;
set combi[1419]:= 115 5;
set combi[1420]:= 115 204;
set combi[1421]:= 115 185;
set combi[1422]:= 115 202;
set combi[1423]:= 115 76;
set combi[1424]:= 115 28;
set combi[1425]:= 115 129;
set combi[1426]:= 115 99;
set combi[1427]:= 115 105;
set combi[1428]:= 115 59;
set combi[1429]:= 115 13;
set combi[1430]:= 115 11;
set combi[1431]:= 115 169;
set combi[1432]:= 115 245;
set combi[1433]:= 115 142;
set combi[1434]:= 115 27;
set combi[1435]:= 115 226;
set combi[1436]:= 115 64;
set combi[1437]:= 115 35;
set combi[1438]:= 115 193;
set combi[1439]:= 115 119;
set combi[1440]:= 115 216;
set combi[1441]:= 115 156;
set combi[1442]:= 115 118;
set combi[1443]:= 115 52;
set combi[1444]:= 115 4;
set combi[1445]:= 115 166;
set combi[1446]:= 115 131;
set combi[1447]:= 115 80;
set combi[1448]:= 115 203;
set combi[1449]:= 115 160;
set combi[1450]:= 115 54;
set combi[1451]:= 115 93;
set combi[1452]:= 115 9;
set combi[1453]:= 115 137;
set combi[1454]:= 115 238;
set combi[1455]:= 115 58;
set combi[1456]:= 115 145;
set combi[1457]:= 115 215;
set combi[1458]:= 115 201;
set combi[1459]:= 115 91;
set combi[1460]:= 115 75;
