#1615
#1615
# what-if time: 247.49099230766296
# cost_requests: 394317	cache_hits: 342140
data;

set QUERIES :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;

param a :=
486 639655936 # ['cs_net_paid', 'cs_bill_customer_sk']
487 639655936 # ['cs_net_paid', 'cs_item_sk']
488 639655936 # ['cs_net_paid', 'cs_order_number']
489 639655936 # ['cs_net_paid', 'cs_ship_customer_sk']
490 639655936 # ['cs_net_paid', 'cs_sold_date_sk']
491 639655936 # ['cs_net_profit', 'cs_bill_customer_sk']
492 639655936 # ['cs_net_profit', 'cs_item_sk']
493 639655936 # ['cs_net_profit', 'cs_order_number']
494 639655936 # ['cs_net_profit', 'cs_ship_customer_sk']
495 639655936 # ['cs_net_profit', 'cs_sold_date_sk']
496 602021888 # ['cs_order_number', 'cs_bill_addr_sk']
497 602021888 # ['cs_order_number', 'cs_bill_cdemo_sk']
498 602021888 # ['cs_order_number', 'cs_bill_customer_sk']
499 602021888 # ['cs_order_number', 'cs_bill_hdemo_sk']
500 602021888 # ['cs_order_number', 'cs_call_center_sk']
501 602021888 # ['cs_order_number', 'cs_catalog_page_sk']
502 583213056 # ['cs_order_number', 'cs_coupon_amt']
503 639655936 # ['cs_order_number', 'cs_ext_discount_amt']
504 658464768 # ['cs_order_number', 'cs_ext_list_price']
505 639655936 # ['cs_order_number', 'cs_ext_sales_price']
506 639655936 # ['cs_order_number', 'cs_ext_ship_cost']
507 639655936 # ['cs_order_number', 'cs_ext_wholesale_cost']
508 602021888 # ['cs_order_number', 'cs_item_sk']
509 639655936 # ['cs_order_number', 'cs_list_price']
510 639655936 # ['cs_order_number', 'cs_net_paid']
511 639655936 # ['cs_order_number', 'cs_net_profit']
512 602021888 # ['cs_order_number', 'cs_promo_sk']
513 602021888 # ['cs_order_number', 'cs_quantity']
514 639655936 # ['cs_order_number', 'cs_sales_price']
515 602021888 # ['cs_order_number', 'cs_ship_addr_sk']
516 602021888 # ['cs_order_number', 'cs_ship_customer_sk']
517 602021888 # ['cs_order_number', 'cs_ship_date_sk']
518 602021888 # ['cs_order_number', 'cs_ship_mode_sk']
519 602021888 # ['cs_order_number', 'cs_sold_date_sk']
520 602021888 # ['cs_order_number', 'cs_sold_time_sk']
521 602021888 # ['cs_order_number', 'cs_warehouse_sk']
522 639655936 # ['cs_order_number', 'cs_wholesale_cost']
523 602021888 # ['cs_promo_sk', 'cs_bill_customer_sk']
524 602021888 # ['cs_promo_sk', 'cs_item_sk']
525 602021888 # ['cs_promo_sk', 'cs_order_number']
526 602021888 # ['cs_promo_sk', 'cs_ship_customer_sk']
527 602021888 # ['cs_promo_sk', 'cs_sold_date_sk']
528 602021888 # ['cs_quantity', 'cs_bill_customer_sk']
529 602021888 # ['cs_quantity', 'cs_item_sk']
530 602021888 # ['cs_quantity', 'cs_order_number']
531 602021888 # ['cs_quantity', 'cs_ship_customer_sk']
532 602021888 # ['cs_quantity', 'cs_sold_date_sk']
533 639655936 # ['cs_sales_price', 'cs_bill_customer_sk']
534 639655936 # ['cs_sales_price', 'cs_item_sk']
535 639655936 # ['cs_sales_price', 'cs_order_number']
536 639655936 # ['cs_sales_price', 'cs_ship_customer_sk']
537 639655936 # ['cs_sales_price', 'cs_sold_date_sk']
538 602021888 # ['cs_ship_addr_sk', 'cs_bill_customer_sk']
539 602021888 # ['cs_ship_addr_sk', 'cs_item_sk']
540 602021888 # ['cs_ship_addr_sk', 'cs_order_number']
541 602021888 # ['cs_ship_addr_sk', 'cs_ship_customer_sk']
542 602021888 # ['cs_ship_addr_sk', 'cs_sold_date_sk']
543 602021888 # ['cs_ship_customer_sk', 'cs_bill_addr_sk']
544 602021888 # ['cs_ship_customer_sk', 'cs_bill_cdemo_sk']
545 602021888 # ['cs_ship_customer_sk', 'cs_bill_customer_sk']
546 602021888 # ['cs_ship_customer_sk', 'cs_bill_hdemo_sk']
547 602021888 # ['cs_ship_customer_sk', 'cs_call_center_sk']
548 602021888 # ['cs_ship_customer_sk', 'cs_catalog_page_sk']
549 583213056 # ['cs_ship_customer_sk', 'cs_coupon_amt']
550 639655936 # ['cs_ship_customer_sk', 'cs_ext_discount_amt']
551 658464768 # ['cs_ship_customer_sk', 'cs_ext_list_price']
552 639655936 # ['cs_ship_customer_sk', 'cs_ext_sales_price']
553 639655936 # ['cs_ship_customer_sk', 'cs_ext_ship_cost']
554 639655936 # ['cs_ship_customer_sk', 'cs_ext_wholesale_cost']
555 602021888 # ['cs_ship_customer_sk', 'cs_item_sk']
556 639655936 # ['cs_ship_customer_sk', 'cs_list_price']
557 639655936 # ['cs_ship_customer_sk', 'cs_net_paid']
558 639655936 # ['cs_ship_customer_sk', 'cs_net_profit']
559 602021888 # ['cs_ship_customer_sk', 'cs_order_number']
560 602021888 # ['cs_ship_customer_sk', 'cs_promo_sk']
561 602021888 # ['cs_ship_customer_sk', 'cs_quantity']
562 639655936 # ['cs_ship_customer_sk', 'cs_sales_price']
563 602021888 # ['cs_ship_customer_sk', 'cs_ship_addr_sk']
564 602021888 # ['cs_ship_customer_sk', 'cs_ship_date_sk']
565 602021888 # ['cs_ship_customer_sk', 'cs_ship_mode_sk']
566 602021888 # ['cs_ship_customer_sk', 'cs_sold_date_sk']
567 602021888 # ['cs_ship_customer_sk', 'cs_sold_time_sk']
568 602021888 # ['cs_ship_customer_sk', 'cs_warehouse_sk']
569 639655936 # ['cs_ship_customer_sk', 'cs_wholesale_cost']
570 602021888 # ['cs_ship_date_sk', 'cs_bill_addr_sk']
571 602021888 # ['cs_ship_date_sk', 'cs_bill_cdemo_sk']
572 602021888 # ['cs_ship_date_sk', 'cs_bill_customer_sk']
573 602021888 # ['cs_ship_date_sk', 'cs_bill_hdemo_sk']
574 602021888 # ['cs_ship_date_sk', 'cs_call_center_sk']
575 602021888 # ['cs_ship_date_sk', 'cs_catalog_page_sk']
576 583213056 # ['cs_ship_date_sk', 'cs_coupon_amt']
577 639655936 # ['cs_ship_date_sk', 'cs_ext_discount_amt']
578 658464768 # ['cs_ship_date_sk', 'cs_ext_list_price']
579 639655936 # ['cs_ship_date_sk', 'cs_ext_sales_price']
580 639655936 # ['cs_ship_date_sk', 'cs_ext_ship_cost']
581 639655936 # ['cs_ship_date_sk', 'cs_ext_wholesale_cost']
582 602021888 # ['cs_ship_date_sk', 'cs_item_sk']
583 639655936 # ['cs_ship_date_sk', 'cs_list_price']
584 639655936 # ['cs_ship_date_sk', 'cs_net_paid']
585 639655936 # ['cs_ship_date_sk', 'cs_net_profit']
586 602021888 # ['cs_ship_date_sk', 'cs_order_number']
587 602021888 # ['cs_ship_date_sk', 'cs_promo_sk']
588 602021888 # ['cs_ship_date_sk', 'cs_quantity']
589 639655936 # ['cs_ship_date_sk', 'cs_sales_price']
590 602021888 # ['cs_ship_date_sk', 'cs_ship_addr_sk']
591 602021888 # ['cs_ship_date_sk', 'cs_ship_customer_sk']
592 602021888 # ['cs_ship_date_sk', 'cs_ship_mode_sk']
593 602021888 # ['cs_ship_date_sk', 'cs_sold_date_sk']
594 602021888 # ['cs_ship_date_sk', 'cs_sold_time_sk']
595 602021888 # ['cs_ship_date_sk', 'cs_warehouse_sk']
596 639655936 # ['cs_ship_date_sk', 'cs_wholesale_cost']
597 602021888 # ['cs_ship_mode_sk', 'cs_bill_customer_sk']
598 602021888 # ['cs_ship_mode_sk', 'cs_item_sk']
599 602021888 # ['cs_ship_mode_sk', 'cs_order_number']
600 602021888 # ['cs_ship_mode_sk', 'cs_ship_customer_sk']
601 602021888 # ['cs_ship_mode_sk', 'cs_sold_date_sk']
602 602021888 # ['cs_sold_date_sk', 'cs_bill_addr_sk']
603 602021888 # ['cs_sold_date_sk', 'cs_bill_cdemo_sk']
604 602021888 # ['cs_sold_date_sk', 'cs_bill_customer_sk']
605 602021888 # ['cs_sold_date_sk', 'cs_bill_hdemo_sk']
606 602021888 # ['cs_sold_date_sk', 'cs_call_center_sk']
607 602021888 # ['cs_sold_date_sk', 'cs_catalog_page_sk']
608 583213056 # ['cs_sold_date_sk', 'cs_coupon_amt']
609 639655936 # ['cs_sold_date_sk', 'cs_ext_discount_amt']
610 658464768 # ['cs_sold_date_sk', 'cs_ext_list_price']
611 639655936 # ['cs_sold_date_sk', 'cs_ext_sales_price']
612 639655936 # ['cs_sold_date_sk', 'cs_ext_ship_cost']
613 639655936 # ['cs_sold_date_sk', 'cs_ext_wholesale_cost']
614 602021888 # ['cs_sold_date_sk', 'cs_item_sk']
615 639655936 # ['cs_sold_date_sk', 'cs_list_price']
616 639655936 # ['cs_sold_date_sk', 'cs_net_paid']
617 639655936 # ['cs_sold_date_sk', 'cs_net_profit']
618 602021888 # ['cs_sold_date_sk', 'cs_order_number']
619 602021888 # ['cs_sold_date_sk', 'cs_promo_sk']
620 602021888 # ['cs_sold_date_sk', 'cs_quantity']
621 639655936 # ['cs_sold_date_sk', 'cs_sales_price']
622 602021888 # ['cs_sold_date_sk', 'cs_ship_addr_sk']
623 602021888 # ['cs_sold_date_sk', 'cs_ship_customer_sk']
624 602021888 # ['cs_sold_date_sk', 'cs_ship_date_sk']
625 602021888 # ['cs_sold_date_sk', 'cs_ship_mode_sk']
626 602021888 # ['cs_sold_date_sk', 'cs_sold_time_sk']
627 602021888 # ['cs_sold_date_sk', 'cs_warehouse_sk']
628 639655936 # ['cs_sold_date_sk', 'cs_wholesale_cost']
629 602021888 # ['cs_sold_time_sk', 'cs_bill_customer_sk']
630 602021888 # ['cs_sold_time_sk', 'cs_item_sk']
631 602021888 # ['cs_sold_time_sk', 'cs_order_number']
632 602021888 # ['cs_sold_time_sk', 'cs_ship_customer_sk']
633 602021888 # ['cs_sold_time_sk', 'cs_sold_date_sk']
634 602021888 # ['cs_warehouse_sk', 'cs_bill_customer_sk']
635 602021888 # ['cs_warehouse_sk', 'cs_item_sk']
636 602021888 # ['cs_warehouse_sk', 'cs_order_number']
637 602021888 # ['cs_warehouse_sk', 'cs_ship_customer_sk']
638 602021888 # ['cs_warehouse_sk', 'cs_sold_date_sk']
639 639655936 # ['cs_wholesale_cost', 'cs_bill_customer_sk']
640 639655936 # ['cs_wholesale_cost', 'cs_item_sk']
641 639655936 # ['cs_wholesale_cost', 'cs_order_number']
642 639655936 # ['cs_wholesale_cost', 'cs_ship_customer_sk']
643 639655936 # ['cs_wholesale_cost', 'cs_sold_date_sk']
644 3047424 # ['d_date', 'd_date_sk']
645 3620864 # ['d_date', 'd_day_name']
646 3047424 # ['d_date', 'd_dom']
647 3047424 # ['d_date', 'd_dow']
648 3047424 # ['d_date', 'd_month_seq']
649 3047424 # ['d_date', 'd_moy']
650 3047424 # ['d_date', 'd_qoy']
651 3334144 # ['d_date', 'd_quarter_name']
652 3047424 # ['d_date', 'd_week_seq']
653 3047424 # ['d_date', 'd_year']
654 3047424 # ['d_date_sk', 'd_date']
655 3620864 # ['d_date_sk', 'd_day_name']
656 3047424 # ['d_date_sk', 'd_dom']
657 3047424 # ['d_date_sk', 'd_dow']
658 3047424 # ['d_date_sk', 'd_month_seq']
659 3047424 # ['d_date_sk', 'd_moy']
660 3047424 # ['d_date_sk', 'd_qoy']
661 3334144 # ['d_date_sk', 'd_quarter_name']
662 3047424 # ['d_date_sk', 'd_week_seq']
663 3047424 # ['d_date_sk', 'd_year']
664 3620864 # ['d_day_name', 'd_date_sk']
665 3047424 # ['d_dom', 'd_date']
666 3047424 # ['d_dom', 'd_date_sk']
667 3620864 # ['d_dom', 'd_day_name']
668 3047424 # ['d_dom', 'd_dow']
669 3047424 # ['d_dom', 'd_month_seq']
670 3047424 # ['d_dom', 'd_moy']
671 3047424 # ['d_dom', 'd_qoy']
672 3334144 # ['d_dom', 'd_quarter_name']
673 3047424 # ['d_dom', 'd_week_seq']
674 3047424 # ['d_dom', 'd_year']
675 3047424 # ['d_dow', 'd_date']
676 3047424 # ['d_dow', 'd_date_sk']
677 3620864 # ['d_dow', 'd_day_name']
678 3047424 # ['d_dow', 'd_dom']
679 3047424 # ['d_dow', 'd_month_seq']
680 3047424 # ['d_dow', 'd_moy']
681 3047424 # ['d_dow', 'd_qoy']
682 3334144 # ['d_dow', 'd_quarter_name']
683 3047424 # ['d_dow', 'd_week_seq']
684 3047424 # ['d_dow', 'd_year']
685 3047424 # ['d_month_seq', 'd_date']
686 3047424 # ['d_month_seq', 'd_date_sk']
687 3620864 # ['d_month_seq', 'd_day_name']
688 3047424 # ['d_month_seq', 'd_dom']
689 3047424 # ['d_month_seq', 'd_dow']
690 3047424 # ['d_month_seq', 'd_moy']
691 3047424 # ['d_month_seq', 'd_qoy']
692 3334144 # ['d_month_seq', 'd_quarter_name']
693 3047424 # ['d_month_seq', 'd_week_seq']
694 3047424 # ['d_month_seq', 'd_year']
695 3047424 # ['d_moy', 'd_date']
696 3047424 # ['d_moy', 'd_date_sk']
697 3620864 # ['d_moy', 'd_day_name']
698 3047424 # ['d_moy', 'd_dom']
699 3047424 # ['d_moy', 'd_dow']
700 3047424 # ['d_moy', 'd_month_seq']
701 3047424 # ['d_moy', 'd_qoy']
702 3334144 # ['d_moy', 'd_quarter_name']
703 3047424 # ['d_moy', 'd_week_seq']
704 3047424 # ['d_moy', 'd_year']
705 3047424 # ['d_qoy', 'd_date']
706 3047424 # ['d_qoy', 'd_date_sk']
707 3047424 # ['d_qoy', 'd_year']
708 3334144 # ['d_quarter_name', 'd_date']
709 3334144 # ['d_quarter_name', 'd_date_sk']
710 3907584 # ['d_quarter_name', 'd_day_name']
711 3334144 # ['d_quarter_name', 'd_dom']
712 3334144 # ['d_quarter_name', 'd_dow']
713 3334144 # ['d_quarter_name', 'd_month_seq']
714 3334144 # ['d_quarter_name', 'd_moy']
715 3334144 # ['d_quarter_name', 'd_qoy']
716 3334144 # ['d_quarter_name', 'd_week_seq']
717 3334144 # ['d_quarter_name', 'd_year']
718 3047424 # ['d_week_seq', 'd_date']
719 3047424 # ['d_week_seq', 'd_date_sk']
720 3620864 # ['d_week_seq', 'd_day_name']
721 3047424 # ['d_week_seq', 'd_dom']
722 3047424 # ['d_week_seq', 'd_dow']
723 3047424 # ['d_week_seq', 'd_month_seq']
724 3047424 # ['d_week_seq', 'd_moy']
725 3047424 # ['d_week_seq', 'd_qoy']
726 3334144 # ['d_week_seq', 'd_quarter_name']
727 3047424 # ['d_week_seq', 'd_year']
728 3047424 # ['d_year', 'd_date']
729 3047424 # ['d_year', 'd_date_sk']
730 3620864 # ['d_year', 'd_day_name']
731 3047424 # ['d_year', 'd_dom']
732 3047424 # ['d_year', 'd_dow']
733 3047424 # ['d_year', 'd_month_seq']
734 3047424 # ['d_year', 'd_moy']
735 3047424 # ['d_year', 'd_qoy']
736 3334144 # ['d_year', 'd_quarter_name']
737 3047424 # ['d_year', 'd_week_seq']
738 409600 # ['hd_buy_potential', 'hd_demo_sk']
739 409600 # ['hd_buy_potential', 'hd_dep_count']
740 409600 # ['hd_buy_potential', 'hd_income_band_sk']
741 409600 # ['hd_buy_potential', 'hd_vehicle_count']
742 409600 # ['hd_demo_sk', 'hd_buy_potential']
743 294912 # ['hd_demo_sk', 'hd_dep_count']
744 294912 # ['hd_demo_sk', 'hd_income_band_sk']
745 294912 # ['hd_demo_sk', 'hd_vehicle_count']
746 409600 # ['hd_dep_count', 'hd_buy_potential']
747 294912 # ['hd_dep_count', 'hd_demo_sk']
748 294912 # ['hd_dep_count', 'hd_income_band_sk']
749 294912 # ['hd_dep_count', 'hd_vehicle_count']
750 294912 # ['hd_income_band_sk', 'hd_demo_sk']
751 294912 # ['hd_vehicle_count', 'hd_demo_sk']
752 10526720 # ['i_brand', 'i_brand_id']
753 16785408 # ['i_brand', 'i_category']
754 10526720 # ['i_brand', 'i_category_id']
755 16785408 # ['i_brand', 'i_class']
756 10526720 # ['i_brand', 'i_class_id']
757 12787712 # ['i_brand', 'i_color']
758 10788864 # ['i_brand', 'i_current_price']
759 23584768 # ['i_brand', 'i_item_desc']
760 12255232 # ['i_brand', 'i_item_id']
761 10526720 # ['i_brand', 'i_item_sk']
762 10526720 # ['i_brand', 'i_manager_id']
763 16785408 # ['i_brand', 'i_manufact']
764 10526720 # ['i_brand', 'i_manufact_id']
765 16785408 # ['i_brand', 'i_product_name']
766 12787712 # ['i_brand', 'i_size']
767 11452416 # ['i_brand', 'i_units']
768 10788864 # ['i_brand', 'i_wholesale_cost']
769 4530176 # ['i_brand_id', 'i_current_price']
770 4259840 # ['i_brand_id', 'i_item_sk']
771 4259840 # ['i_brand_id', 'i_manager_id']
772 10526720 # ['i_brand_id', 'i_manufact']
773 4259840 # ['i_brand_id', 'i_manufact_id']
774 16785408 # ['i_category', 'i_brand']
775 10526720 # ['i_category', 'i_brand_id']
776 10526720 # ['i_category', 'i_category_id']
777 16785408 # ['i_category', 'i_class']
778 10526720 # ['i_category', 'i_class_id']
779 12787712 # ['i_category', 'i_color']
780 10788864 # ['i_category', 'i_current_price']
781 12255232 # ['i_category', 'i_item_id']
782 10526720 # ['i_category', 'i_item_sk']
783 10526720 # ['i_category', 'i_manager_id']
784 16785408 # ['i_category', 'i_manufact']
785 10526720 # ['i_category', 'i_manufact_id']
786 12787712 # ['i_category', 'i_size']
787 11452416 # ['i_category', 'i_units']
788 10788864 # ['i_category', 'i_wholesale_cost']
789 4530176 # ['i_category_id', 'i_current_price']
790 4259840 # ['i_category_id', 'i_item_sk']
791 4259840 # ['i_category_id', 'i_manager_id']
792 10526720 # ['i_category_id', 'i_manufact']
793 4259840 # ['i_category_id', 'i_manufact_id']
794 16785408 # ['i_class', 'i_brand']
795 10526720 # ['i_class', 'i_brand_id']
796 16785408 # ['i_class', 'i_category']
797 10526720 # ['i_class', 'i_category_id']
798 10526720 # ['i_class', 'i_class_id']
799 12787712 # ['i_class', 'i_color']
800 10788864 # ['i_class', 'i_current_price']
801 23584768 # ['i_class', 'i_item_desc']
802 12255232 # ['i_class', 'i_item_id']
803 10526720 # ['i_class', 'i_item_sk']
804 10526720 # ['i_class', 'i_manager_id']
805 16785408 # ['i_class', 'i_manufact']
806 10526720 # ['i_class', 'i_manufact_id']
807 16785408 # ['i_class', 'i_product_name']
808 12787712 # ['i_class', 'i_size']
809 11452416 # ['i_class', 'i_units']
810 10788864 # ['i_class', 'i_wholesale_cost']
811 4530176 # ['i_class_id', 'i_current_price']
812 4259840 # ['i_class_id', 'i_item_sk']
813 4259840 # ['i_class_id', 'i_manager_id']
814 10526720 # ['i_class_id', 'i_manufact']
815 4259840 # ['i_class_id', 'i_manufact_id']
816 12787712 # ['i_color', 'i_brand']
817 6529024 # ['i_color', 'i_brand_id']
818 12787712 # ['i_color', 'i_category']
819 6529024 # ['i_color', 'i_category_id']
820 12787712 # ['i_color', 'i_class']
821 6529024 # ['i_color', 'i_class_id']
822 6791168 # ['i_color', 'i_current_price']
823 19587072 # ['i_color', 'i_item_desc']
824 8257536 # ['i_color', 'i_item_id']
825 6529024 # ['i_color', 'i_item_sk']
826 6529024 # ['i_color', 'i_manager_id']
827 12787712 # ['i_color', 'i_manufact']
828 6529024 # ['i_color', 'i_manufact_id']
829 12787712 # ['i_color', 'i_product_name']
830 8790016 # ['i_color', 'i_size']
831 7454720 # ['i_color', 'i_units']
832 6791168 # ['i_color', 'i_wholesale_cost']
833 10788864 # ['i_current_price', 'i_brand']
834 4530176 # ['i_current_price', 'i_brand_id']
835 10788864 # ['i_current_price', 'i_category']
836 4530176 # ['i_current_price', 'i_category_id']
837 10788864 # ['i_current_price', 'i_class']
838 4530176 # ['i_current_price', 'i_class_id']
839 6791168 # ['i_current_price', 'i_color']
840 17588224 # ['i_current_price', 'i_item_desc']
841 6258688 # ['i_current_price', 'i_item_id']
842 4530176 # ['i_current_price', 'i_item_sk']
843 4530176 # ['i_current_price', 'i_manager_id']
844 10788864 # ['i_current_price', 'i_manufact']
845 4530176 # ['i_current_price', 'i_manufact_id']
846 10788864 # ['i_current_price', 'i_product_name']
847 6791168 # ['i_current_price', 'i_size']
848 5455872 # ['i_current_price', 'i_units']
849 4792320 # ['i_current_price', 'i_wholesale_cost']
850 17317888 # ['i_item_desc', 'i_item_sk']
851 23584768 # ['i_item_desc', 'i_manufact']
852 17317888 # ['i_item_desc', 'i_manufact_id']
853 12255232 # ['i_item_id', 'i_brand']
854 5988352 # ['i_item_id', 'i_brand_id']
855 12255232 # ['i_item_id', 'i_category']
856 5988352 # ['i_item_id', 'i_category_id']
857 12255232 # ['i_item_id', 'i_class']
858 5988352 # ['i_item_id', 'i_class_id']
859 8257536 # ['i_item_id', 'i_color']
860 6258688 # ['i_item_id', 'i_current_price']
861 19054592 # ['i_item_id', 'i_item_desc']
862 5988352 # ['i_item_id', 'i_item_sk']
863 5988352 # ['i_item_id', 'i_manager_id']
864 12255232 # ['i_item_id', 'i_manufact']
865 5988352 # ['i_item_id', 'i_manufact_id']
866 12255232 # ['i_item_id', 'i_product_name']
867 8257536 # ['i_item_id', 'i_size']
868 6922240 # ['i_item_id', 'i_units']
869 6258688 # ['i_item_id', 'i_wholesale_cost']
870 10526720 # ['i_item_sk', 'i_brand']
871 4259840 # ['i_item_sk', 'i_brand_id']
872 10526720 # ['i_item_sk', 'i_category']
873 4259840 # ['i_item_sk', 'i_category_id']
874 10526720 # ['i_item_sk', 'i_class']
875 4259840 # ['i_item_sk', 'i_class_id']
876 6529024 # ['i_item_sk', 'i_color']
877 4530176 # ['i_item_sk', 'i_current_price']
878 17317888 # ['i_item_sk', 'i_item_desc']
879 5988352 # ['i_item_sk', 'i_item_id']
880 4259840 # ['i_item_sk', 'i_manager_id']
881 10526720 # ['i_item_sk', 'i_manufact']
882 4259840 # ['i_item_sk', 'i_manufact_id']
883 10526720 # ['i_item_sk', 'i_product_name']
884 6529024 # ['i_item_sk', 'i_size']
885 5193728 # ['i_item_sk', 'i_units']
886 4530176 # ['i_item_sk', 'i_wholesale_cost']
887 10526720 # ['i_manager_id', 'i_brand']
888 4259840 # ['i_manager_id', 'i_brand_id']
889 10526720 # ['i_manager_id', 'i_category']
890 4259840 # ['i_manager_id', 'i_category_id']
891 10526720 # ['i_manager_id', 'i_class']
892 4259840 # ['i_manager_id', 'i_class_id']
893 6529024 # ['i_manager_id', 'i_color']
894 4530176 # ['i_manager_id', 'i_current_price']
895 17317888 # ['i_manager_id', 'i_item_desc']
896 5988352 # ['i_manager_id', 'i_item_id']
897 4259840 # ['i_manager_id', 'i_item_sk']
898 10526720 # ['i_manager_id', 'i_manufact']
899 4259840 # ['i_manager_id', 'i_manufact_id']
900 10526720 # ['i_manager_id', 'i_product_name']
901 6529024 # ['i_manager_id', 'i_size']
902 5193728 # ['i_manager_id', 'i_units']
903 4530176 # ['i_manager_id', 'i_wholesale_cost']
904 16785408 # ['i_manufact', 'i_brand']
905 10526720 # ['i_manufact', 'i_brand_id']
906 16785408 # ['i_manufact', 'i_category']
907 10526720 # ['i_manufact', 'i_category_id']
908 16785408 # ['i_manufact', 'i_class']
909 10526720 # ['i_manufact', 'i_class_id']
910 12787712 # ['i_manufact', 'i_color']
911 10788864 # ['i_manufact', 'i_current_price']
912 23584768 # ['i_manufact', 'i_item_desc']
913 12255232 # ['i_manufact', 'i_item_id']
914 10526720 # ['i_manufact', 'i_item_sk']
915 10526720 # ['i_manufact', 'i_manager_id']
916 10526720 # ['i_manufact', 'i_manufact_id']
917 16785408 # ['i_manufact', 'i_product_name']
918 12787712 # ['i_manufact', 'i_size']
919 11452416 # ['i_manufact', 'i_units']
920 10788864 # ['i_manufact', 'i_wholesale_cost']
921 10526720 # ['i_manufact_id', 'i_brand']
922 4259840 # ['i_manufact_id', 'i_brand_id']
923 10526720 # ['i_manufact_id', 'i_category']
924 4259840 # ['i_manufact_id', 'i_category_id']
925 10526720 # ['i_manufact_id', 'i_class']
926 4259840 # ['i_manufact_id', 'i_class_id']
927 6529024 # ['i_manufact_id', 'i_color']
928 4530176 # ['i_manufact_id', 'i_current_price']
929 17317888 # ['i_manufact_id', 'i_item_desc']
